Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
006805,KR7006801005,미래에셋증권우,KOSPI,,16600,1,1500,9.93,15750,18000,15710,2545112,42814908330,233657450000,14075750,STK
004980,KR7004980009,성신양회,KOSPI,,9530,1,130,1.38,9410,9540,9410,61675,585357120,233638175690,24516073,STK
136490,KR7136490000,선진,KOSPI,,9810,1,220,2.29,9590,9830,9540,86732,844902355,233277915240,23779604,STK
361390,KR7361390008,제노코,KOSDAQ,벤처기업부,26450,2,-400,-1.49,27550,27800,26100,411091,11130863175,232780869050,8800789,KSQ
115310,KR7115310005,인포바인,KOSDAQ,벤처기업부,72900,1,3200,4.59,74000,79200,72000,26517,1998180950,232761170700,3192883,KSQ
005010,KR7005010004,휴스틸,KOSPI,,4140,1,20,0.49,4130,4170,4070,429646,1772228154,232618630500,56188075,STK
293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,8270,1,380,4.82,7890,8420,7890,153626,1254310555,232332459350,28093405,KSQ
487570,KR7487570004,HS효성,KOSPI,,62300,1,1500,2.47,61000,63400,60500,49453,3064475100,232125252100,3725927,STK
123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,8330,1,30,0.36,8300,8510,8190,532666,4426690435,231916063120,27841064,KSQ
039840,KR7039840004,디오,KOSDAQ,중견기업부,16100,1,270,1.71,15800,16100,15700,26846,428992945,231438900700,14375087,KSQ
001230,KR7001230002,동국홀딩스,KOSPI,,7260,1,130,1.82,7130,7330,7130,92807,673940965,230871506580,31800483,STK
241770,KR7241770007,메카로,KOSDAQ,우량기업부,22600,1,300,1.35,22400,23150,21700,14067,313697750,230353664000,10192640,KSQ
334970,KR7334970001,프레스티지바이오로직스,KOSDAQ,기술성장기업부,2950,1,25,0.85,2925,2955,2860,157699,460010561,229370279150,77752637,KSQ
003070,KR7003070000,코오롱글로벌,KOSPI,,9010,1,170,1.92,8840,9070,8840,36757,330397240,229069870590,25423959,STK
028100,KR7028100006,동아지질,KOSPI,,17090,1,140,0.83,17090,17230,16910,51634,879658345,228826589180,13389502,STK
053210,KR7053210001,스카이라이프,KOSPI,,4815,2,-10,-0.21,4825,4840,4795,43389,208863047,228823028325,47522955,STK
047310,KR7047310008,파워로직스,KOSDAQ,중견기업부,6250,2,-170,-2.65,6510,6510,6210,641691,4055007510,228817218750,36610755,KSQ
322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,24400,2,-350,-1.41,25050,25050,23850,86963,2111413875,228543624800,9366542,KSQ
088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,3025,1,30,1.0,2995,3045,2910,244185,726964157,228406962850,75506434,KSQ
254490,KR7254490006,미래반도체,KOSDAQ,우량기업부,15810,1,70,0.44,15750,15910,15600,56027,882793845,228264780000,14438000,KSQ
000540,KR7000540005,흥국화재,KOSPI,,3550,1,110,3.2,3485,3600,3450,97015,343209646,228061389750,64242645,STK
079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,29000,1,1200,4.32,27850,29500,27850,70406,2040366525,227940000000,7860000,KSQ
054450,KR7054450002,텔레칩스,KOSDAQ,우량기업부,15050,2,-10,-0.07,15150,15200,14780,218325,3264331655,227920706650,15144233,KSQ
0015S0,KR70015S0005,페스카로,KOSDAQ,기술성장기업부,23500,1,1250,5.62,22650,24950,21650,5274060,123335052125,227074155000,9662730,KSQ
109740,KR7109740001,디에스케이,KOSDAQ,벤처기업부,8800,1,1210,15.94,7590,9100,7510,513479,4330211540,226251432000,25710390,KSQ
000860,KR7000860007,강남제비스코,KOSPI,,17300,1,420,2.49,16990,17480,16360,131987,2226302430,224900000000,13000000,STK
030210,KR7030210009,다올투자증권,KOSPI,,3690,1,190,5.43,3510,3705,3510,417208,1520399782,224761981140,60911106,STK
080580,KR7080580004,오킨스전자,KOSDAQ,벤처기업부,10910,2,-340,-3.02,11310,11340,10820,324654,3561289095,224540630160,20581176,KSQ
000140,KR7000140004,하이트진로홀딩스,KOSPI,,9660,1,190,2.01,9500,9700,9500,34409,330978705,224177349900,23206765,STK
003350,KR7003350006,한국화장품제조,KOSPI,,49200,1,550,1.13,48650,49400,47900,38575,1880204825,222974400000,4532000,STK
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3770,1,15,0.4,3730,3770,3715,107223,402922764,222823241160,59104308,STK
084680,KR7084680008,이월드,KOSPI,,1570,1,23,1.49,1547,1591,1532,336017,524120334,222635723010,141806193,STK
001080,KR7001080001,만호제강,KOSPI,,53500,1,3500,7.0,49800,53800,49700,17764,914155650,222025000000,4150000,STK
112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,21950,1,500,2.33,21800,22350,21150,275585,5991594475,221926462750,10110545,KSQ
117580,KR7117580001,대성에너지,KOSPI,,8050,2,-40,-0.49,8030,8060,7970,127784,1024887740,221375000000,27500000,STK
017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,10400,1,70,0.68,10350,10460,10310,41270,428203365,221244462400,21273506,KSQ
000480,KR7000480004,CR홀딩스,KOSPI,,4715,1,25,0.53,4745,4745,4670,24027,112734833,221088660350,46890490,STK
003610,KR7003610003,방림,KOSPI,,5490,1,40,0.73,5500,5550,5430,66872,368008340,220709847420,40202158,STK
005680,KR7005680004,삼영전자,KOSPI,,11010,1,70,0.64,10990,11120,10810,64320,705250860,220200000000,20000000,STK
199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,9880,1,30,0.3,9940,9960,9770,184256,1818867825,219533600000,22220000,KSQ
083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,12300,2,-20,-0.16,12490,12490,11990,79553,965437990,219063405900,17810033,KSQ
214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,16850,1,1550,10.13,15110,16980,15110,648988,10669319870,218938233950,12993367,KSQ
004430,KR7004430005,송원산업,KOSPI,,9100,1,130,1.45,8970,9120,8950,93391,845470950,218400000000,24000000,STK
243840,KR7243840006,신흥에스이씨,KOSDAQ,우량기업부,5660,2,-180,-3.08,6060,6110,5540,1037840,6006296625,218239610100,38558235,KSQ
036560,KR7036560001,KZ정밀,KOSDAQ,우량기업부,13850,3,0,0.0,13850,14200,13770,13084,180825485,218137500000,15750000,KSQ
003555,KR7003551009,LG우,KOSPI,,72400,1,2200,3.13,70200,72650,70200,30398,2189452750,218010807600,3011199,STK
068930,KR7068930007,디지털대성,KOSDAQ,우량기업부,7870,1,10,0.13,7850,7930,7790,58646,460201965,217804941540,27675342,KSQ
377450,KR7377450002,리파인,KOSDAQ,우량기업부,12510,1,90,0.72,12420,12540,12250,18972,235650050,216798300000,17330000,KSQ
282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,18890,2,-1310,-6.49,20350,20500,18600,579047,11020400800,216656399300,11469370,KSQ
011785,KR7011781002,금호석유화학우,KOSPI,,71600,1,700,0.99,71400,72500,71400,14939,1076111350,216481597600,3023486,STK
339770,KR7339770000,교촌에프앤비,KOSPI,,4325,1,75,1.76,4240,4370,4235,146114,631952539,216098971000,49965080,STK
010820,KR7010820009,퍼스텍,KOSPI,,4430,1,80,1.84,4365,4505,4360,1145683,5076777063,216059685340,48771938,STK
047560,KR7047560008,이스트소프트,KOSDAQ,중견기업부,18390,1,640,3.61,17800,18670,17800,184902,3406196115,215759424480,11732432,KSQ
250060,KR7250060001,모비스,KOSDAQ,기술성장기업부,6700,2,-1020,-13.21,7730,8040,6390,5769589,40492468845,215547803800,32171314,KSQ
219130,KR7219130002,타이거일렉,KOSDAQ,중견기업부,34100,2,-250,-0.73,34350,35375,33550,76385,2627089175,215317289000,6314290,KSQ
003650,KR7003650009,미창석유,KOSPI,,123600,1,700,0.57,122900,124100,120600,3548,432623900,215023459200,1739672,STK
005430,KR7005430004,한국공항,KOSPI,,67900,1,1400,2.11,66400,68500,65500,13077,878279100,214995504500,3166355,STK
356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,7530,1,340,4.73,7250,7560,7220,243269,1809993105,214932494760,28543492,KSQ
323990,KR7323990002,박셀바이오,KOSDAQ,기술성장기업부,9220,1,370,4.18,8850,9240,8850,192954,1755118605,214432720900,23257345,KSQ
476040,KR7476040001,오가노이드사이언스,KOSDAQ,기술성장기업부,32500,1,1650,5.35,30850,32850,30700,124236,3956430300,214024200000,6585360,KSQ
271980,KR7271980005,제일약품,KOSPI,,14550,1,340,2.39,14210,14640,14100,31500,453299800,213955887600,14704872,STK
469610,KR7469610000,이노테크,KOSDAQ,중견기업부,24100,1,1200,5.24,23200,24550,22750,196622,4675276425,213933290000,8876900,KSQ
001780,KR7001780006,알루코,KOSPI,,2205,3,0,0.0,2220,2230,2185,894278,1969003719,213510441060,96830132,STK
033160,KR7033160003,엠케이전자,KOSDAQ,중견기업부,9440,1,330,3.62,9740,9980,9280,1161741,11133278790,213310771200,22596480,KSQ
064290,KR7064290000,인텍플러스,KOSDAQ,벤처기업부,16580,1,170,1.04,16380,17140,15610,478635,7852968585,213284489960,12863962,KSQ
214420,KR7214420002,토니모리,KOSPI,,8840,1,360,4.25,8480,8880,8440,253381,2193367590,212644423160,24054799,STK
042420,KR7042420000,네오위즈홀딩스,KOSDAQ,중견기업부,25400,1,700,2.83,24550,25550,24550,15597,392652875,212503588200,8366283,KSQ
007460,KR7007460009,에이프로젠,KOSPI,,645,1,14,2.22,631,657,618,2932913,1858022216,212401744350,329305030,STK
084850,KR7084850007,아이티엠반도체,KOSDAQ GLOBAL,중견기업부,9350,1,50,0.54,9300,9360,9160,41782,387440770,212085432900,22682934,KSQ
003547,KR7003542008,대신증권2우B,KOSPI,,21200,1,650,3.16,20550,21350,20550,108398,2283978000,212000000000,10000000,STK
102260,KR7102260007,동성케미컬,KOSPI,,4220,1,70,1.69,4155,4240,4150,123214,517378083,211746058020,50176791,STK
134380,KR7134380005,미원화학,KOSPI,,96000,2,-2000,-2.04,98400,98400,96000,1274,124671800,211129728000,2199268,STK
053690,KR7053690004,한미글로벌,KOSPI,,19260,1,410,2.18,19080,19580,18840,200821,3865341195,211042413000,10957550,STK
298690,KR7298690009,에어부산,KOSPI,,1807,1,27,1.52,1780,1809,1752,308810,549365221,210768480000,116640000,STK
353810,KR7353810005,이지바이오,KOSDAQ,우량기업부,6360,1,200,3.25,6160,6380,6110,340100,2140121150,210401011200,33081920,KSQ
039570,KR7039570007,HDC랩스,KOSPI,,8090,1,100,1.25,8000,8100,7990,17680,142292090,209996992090,25957601,STK
095700,KR7095700001,제넥신,KOSDAQ,기술성장기업부,4595,1,315,7.36,4320,4660,4290,301160,1355448580,209258569930,45540494,KSQ
241520,KR7241520006,DSC인베스트먼트,KOSDAQ,중견기업부,7720,1,350,4.75,7370,7820,7370,1262346,9706282330,208440000000,27000000,KSQ
260970,KR7260970009,에스앤디,KOSDAQ,우량기업부,71900,1,1000,1.41,71000,73300,70700,36198,2603869450,207989012600,2892754,KSQ
001045,KR7001041003,CJ우,KOSPI,,91900,1,1400,1.55,90100,93200,89100,4819,444409800,207714493700,2260223,STK
095570,KR7095570008,AJ네트웍스,KOSPI,,4580,1,60,1.33,4520,4590,4500,120575,548860109,207257636220,45252759,STK
048870,KR7048870000,시너지이노베이션,KOSDAQ,벤처기업부,2350,1,65,2.84,2270,2360,2265,296558,684475917,207051363050,88106963,KSQ
002150,KR7002150001,도화엔지니어링,KOSPI,,6120,1,30,0.49,6220,6260,6110,61595,380084000,206366400000,33720000,STK
004380,KR7004380002,삼익THK,KOSPI,,9960,0,0,0.0,0,0,0,0,0,206172000000,20700000,STK
102460,KR7102460003,이연제약,KOSPI,,11080,3,0,0.0,11000,11120,10850,59590,653624580,205941865880,18586811,STK
010955,KR7010951002,S-Oil우,KOSPI,,51200,2,-200,-0.39,51000,51300,50400,19287,981647750,205922662400,4021927,STK
102120,KR7102120003,어보브반도체,KOSDAQ,벤처기업부,11560,1,30,0.26,11620,11680,11350,162537,1869904460,205545504680,17780753,KSQ
025000,KR7025000001,KPX케미칼,KOSPI,,46850,1,850,1.85,46300,46850,46000,8043,373925625,205142516650,4378709,STK
019210,KR7019210004,와이지-원,KOSDAQ,우량기업부,6100,1,100,1.67,6050,6210,5950,450789,2724762390,204800295900,33573819,KSQ
073490,KR7073490005,이노와이어리스,KOSDAQ,우량기업부,26900,2,-450,-1.65,27600,27600,26600,87932,2367499500,204543457400,7603846,KSQ
234080,KR7234080000,JW생명과학,KOSPI,,12910,1,380,3.03,12690,12920,12580,39525,504321630,204424092140,15834554,STK
101530,KR7101530004,해태제과식품,KOSPI,,7020,1,90,1.3,6930,7090,6870,54804,381627255,204400090440,29116822,STK
044450,KR7044450005,KSS해운,KOSPI,,8830,1,90,1.03,8740,8880,8650,117715,1031015800,203848320400,23085880,STK
080160,KR7080160005,모두투어,KOSDAQ,벤처기업부,10770,1,180,1.7,10600,10850,10490,99255,1060550385,203553000000,18900000,KSQ
123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,16790,2,-60,-0.36,16740,16890,16570,32579,544503710,203552137850,12123415,KSQ
182360,KR7182360008,큐브엔터,KOSDAQ,우량기업부,13080,1,350,2.75,12740,13150,12740,34725,452764420,203392024920,15549849,KSQ
032620,KR7032620007,유비케어,KOSDAQ,중견기업부,3895,1,90,2.37,3805,3900,3780,234282,903623837,203307856405,52197139,KSQ
012210,KR7012210001,삼미금속,KOSDAQ,중견기업부,9150,1,270,3.04,8880,9410,8580,1528873,13891348820,203056909800,22192012,KSQ
235980,KR7235980000,메드팩토,KOSDAQ,기술성장기업부,5910,1,180,3.14,5700,5960,5630,268240,1557663195,202565965110,34275121,KSQ
496320,KR7496320003,본시스템즈,KONEX,일반기업부,202500,4,26100,14.8,0,0,0,0,0,202500000000,1000000,KNX
290690,KR7290690007,소룩스,KOSDAQ,중견기업부,4140,1,95,2.35,4180,4340,4100,1105728,4639837927,201842205840,48754156,KSQ
365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,9600,1,730,8.23,8900,9880,8760,794240,7448088760,201687888000,21009155,KSQ
461300,KR7461300006,아이스크림미디어,KOSDAQ,중견기업부,15130,1,70,0.46,15230,15270,14990,41118,621483755,201212856290,13298933,KSQ
083930,KR7083930008,아바코,KOSDAQ,우량기업부,13630,1,130,0.96,13680,13740,13280,150021,2028412765,200050903870,14677249,KSQ
016580,KR7016580003,환인제약,KOSPI,,10700,1,140,1.33,10570,10720,10570,23825,254263860,199020749000,18600070,STK
121440,KR7121440002,골프존홀딩스,KOSDAQ,우량기업부,4625,1,125,2.78,4500,4635,4500,73307,335232066,198120283250,42836818,KSQ
256940,KR7256940008,킵스파마,KOSDAQ,벤처기업부,9850,1,100,1.03,9750,9940,9590,120025,1168056065,197769747950,20078147,KSQ
039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,5190,2,-10,-0.19,5210,5320,5100,614135,3200243445,197702945070,38093053,KSQ
008970,KR7008970006,KBI동양철관,KOSPI,,1903,2,-112,-5.56,2015,2015,1903,4454453,8594319454,197468424021,103766907,STK
092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,17030,1,80,0.47,17040,17200,16110,79837,1340974885,197068741740,11571858,KSQ
260870,KR7260870001,SK시그넷,KONEX,일반기업부,9090,1,90,1.0,9170,9170,8910,12598,113702750,197023450230,21674747,KNX
330860,KR7330860008,네패스아크,KOSDAQ,중견기업부,16150,1,260,1.64,16290,16290,15570,47540,752007020,196772326750,12184045,KSQ
010100,KR7010100006,한국무브넥스,KOSPI,,6460,2,-320,-4.72,6830,7110,6450,1612580,10812711535,196709713200,30450420,STK
107600,KR7107600009,새빗켐,KOSDAQ,벤처기업부,34900,1,600,1.75,35400,36900,33650,267159,9360902725,196488884600,5630054,KSQ
082800,KR7082800004,비보존 제약,KOSDAQ,중견기업부,3915,1,45,1.16,3910,3950,3842,112823,439003442,196159767390,50104666,KSQ
213500,KR7213500002,한솔제지,KOSPI,,8240,1,190,2.36,8050,8300,8040,110281,901135555,196116746240,23800576,STK
001520,KR7001520006,동양,KOSPI,,821,1,10,1.23,812,829,805,1779797,1456522563,195959615723,238684063,STK
038390,KR7038390001,레드캡투어,KOSDAQ,우량기업부,11710,2,-70,-0.59,11790,11930,11680,66852,785647000,195800825620,16720822,KSQ
060150,KR7060150000,인선이엔티,KOSDAQ,중견기업부,4200,1,35,0.84,4195,4230,4150,142874,597882140,195567170400,46563612,KSQ
059270,KR7059270009,해성에어로보틱스,KOSDAQ,기술성장기업부,17500,2,-2750,-13.58,18810,18810,17500,1233663,22578296840,195392732500,11165299,KSQ
025620,KR7025620006,차AI헬스케어,KOSPI,,10720,1,310,2.98,10410,10850,10320,33212,351997370,195146590560,18203973,STK
217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,2070,2,-10,-0.48,2060,2125,1998,666008,1361434633,194692088430,94054149,KSQ
232680,KR7232680009,라온로보틱스,KOSDAQ,기술성장기업부,15470,2,-480,-3.01,16200,16760,15430,957836,15440964970,193904599980,12534234,KSQ
000520,KR7000520007,삼일제약,KOSPI,,8920,1,250,2.88,8680,8970,8650,134811,1188741560,193490954120,21691811,STK
091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,14510,2,-130,-0.89,15800,16080,14330,776848,11724798720,193392457690,13328219,KSQ
006060,KR7006060008,화승인더,KOSPI,,3495,1,45,1.3,3450,3500,3390,163252,564131940,193343400000,55320000,STK
009070,KR7009070004,KCTC,KOSPI,,6440,1,100,1.58,6340,6600,6210,694083,4466883895,193200000000,30000000,STK
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,18000,2,-10,-0.06,18140,18140,17940,15431,277650090,192895020000,10716390,KSQ
086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,7940,1,60,0.76,7870,8080,7640,99263,790485505,192880480880,24292252,KSQ
001250,KR7001250000,GS글로벌,KOSPI,,2330,1,20,0.87,2300,2355,2300,447848,1043621209,192303670120,82533764,STK
290740,KR7290740000,액트로,KOSDAQ,벤처기업부,19090,1,240,1.27,19040,19770,18070,260635,4913905945,192141059990,10065011,KSQ
036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,32000,1,150,0.47,32200,32200,31450,10656,339341375,192000000000,6000000,KSQ
138080,KR7138080007,오이솔루션,KOSDAQ,벤처기업부,16140,1,300,1.89,15860,16250,15350,190584,3017825610,191666131500,11875225,KSQ
251370,KR7251370003,와이엠티,KOSDAQ,벤처기업부,10860,1,350,3.33,10620,10890,10450,59392,636826295,191396748600,17624010,KSQ
092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,15880,1,370,2.39,15500,15900,15500,17374,273336575,191252368000,12043600,KSQ
012610,KR7012610002,경인양행,KOSPI,,4595,2,-150,-3.16,4765,4870,4585,772959,3587974053,191227197175,41616365,STK
405100,KR7405100009,큐알티,KOSDAQ,우량기업부,15530,1,110,0.71,15580,15600,15200,37763,580922940,190852844530,12289301,KSQ
004560,KR7004560009,현대비앤지스틸,KOSPI,,12600,2,-20,-0.16,12750,12750,12350,93510,1169264765,189993018600,15078811,STK
322180,KR7322180001,LS티라유텍,KOSDAQ,벤처기업부,9060,2,-400,-4.23,9460,9590,9010,665425,6137449435,189553175040,20921984,KSQ
333430,KR7333430007,일승,KOSDAQ,중견기업부,6160,1,100,1.65,6070,6390,6070,239152,1487697745,189276761520,30726747,KSQ
100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,20200,1,150,0.75,20100,20250,19920,23737,476719465,189072000000,9360000,KSQ
003720,KR7003720000,삼영,KOSPI,,5550,1,20,0.36,5530,5600,5450,403161,2227895390,188700000000,34000000,STK
024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,12530,1,310,2.54,12140,12650,12100,784624,9703357390,187950000000,15000000,KSQ
025820,KR7025820002,이구산업,KOSPI,,5620,1,80,1.44,5620,5680,5560,601326,3372600815,187944040000,33442000,STK
016790,KR7016790008,현대사료,KOSDAQ,관리종목(소속부없음),994,0,0,0.0,0,0,0,0,0,187340898626,188471729,KSQ
078150,KR7078150000,HB테크놀러지,KOSDAQ,우량기업부,2020,2,-5,-0.25,2050,2055,1982,1381871,2772807077,187286150320,92715916,KSQ
013580,KR7013580006,계룡건설,KOSPI,,20950,1,750,3.71,20350,21400,20300,168312,3536750700,187102501650,8930907,STK
217820,KR7217820000,원익피앤이,KOSDAQ,중견기업부,3940,2,-70,-1.75,4125,4125,3880,469107,1853028979,186970962460,47454559,KSQ
015230,KR7015230006,대창단조,KOSPI,,6530,1,110,1.71,6420,6650,6410,94346,618297690,186576661900,28572230,STK
272550,KR7272550005,삼양패키징,KOSPI,,12380,1,120,0.98,12290,12390,12180,25067,308258835,186546866280,15068406,STK
097955,KR7097951008,CJ제일제당 우,KOSPI,,140400,1,1100,0.79,139300,140400,139300,6442,902044200,186371593200,1327433,STK
381620,KR7381620004,제닉스로보틱스,KOSDAQ,중견기업부,14200,2,-250,-1.73,14450,16150,14200,1721124,25909600065,186274464000,13117920,KSQ
